687,[76.08542539],[661.89555891],[[  76.08542539   39.85440534 -661.89555891]],[[ 0.98828831  0.07773652 -0.13131354]],[[-0.07905875  0.99685802 -0.0048782 ]],[[0.13052174 0.01520256 0.99132888]]
688,[76.20691555],[662.88629791],[[  76.20691555   39.91503834 -662.88629791]],[[ 0.98833959  0.07775429 -0.13091643]],[[-0.0790403   0.99686059 -0.00464778]],[[0.13014404 0.01494127 0.99138251]]
689,[76.35555592],[663.87262547],[[  76.35555592   39.98619998 -663.87262547]],[[ 0.98846225  0.07669185 -0.13061674]],[[-0.07805036  0.9969353  -0.00530578]],[[0.12980953 0.01543925 0.99141873]]
690,[76.52900734],[664.85681605],[[  76.52900734   40.02202584 -664.85681605]],[[ 0.98856477  0.07521253 -0.13070105]],[[-0.07663335  0.99704208 -0.00586817]],[[0.12987309 0.01581713 0.99140445]]
691,[76.6988523],[665.84033938],[[  76.6988523    40.08394946 -665.84033938]],[[ 0.98870583  0.07331897 -0.13070996]],[[-0.07474099  0.99718493 -0.0060002 ]],[[0.12990208 0.01570183 0.99140249]]
692,[76.85591544],[666.82575002],[[  76.85591544   40.14950122 -666.82575002]],[[ 0.98888283  0.07116925 -0.13055908]],[[-0.07246548  0.99735738 -0.00519843]],[[0.12984409 0.01460167 0.9914269 ]]
693,[77.01641093],[667.81067509],[[  77.01641093   40.21402874 -667.81067509]],[[ 0.98906731  0.06966608 -0.1299711 ]],[[-0.07080387  0.99748163 -0.00414831]],[[0.12935479 0.01330542 0.9915091 ]]
694,[77.16932029],[668.79718113],[[  77.16932029   40.2725484  -668.79718113]],[[ 0.98921577  0.06855576 -0.12943049]],[[-0.06968187  0.99756048 -0.00418676]],[[0.12882772 0.01316057 0.99157965]]
695,[77.32118308],[669.78427911],[[  77.32118308   40.32329546 -669.78427911]],[[ 0.98922498  0.06898672 -0.12913075]],[[-0.07024097  0.99751661 -0.00517865]],[[0.12845281 0.01419313 0.99161405]]
696,[77.46760491],[670.77187827],[[  77.46760491   40.37993927 -670.77187827]],[[ 0.98929699  0.06913938 -0.1284959 ]],[[-0.0705379   0.99748883 -0.0063596 ]],[[0.12773352 0.01535537 0.99168964]]
697,[77.61098376],[671.75939142],[[  77.61098376   40.44521016 -671.75939142]],[[ 0.98939398  0.06904464 -0.12779818]],[[-0.07050969  0.99748675 -0.00697001]],[[0.12699575 0.0159071  0.9917757 ]]
698,[77.75116518],[672.74639555],[[  77.75116518   40.52377218 -672.74639555]],[[ 0.98947991  0.06877521 -0.12727713]],[[-0.07019351  0.99751099 -0.00668654]],[[0.12650046 0.01555023 0.99184465]]
699,[77.90319397],[673.7329194],[[  77.90319397   40.58425302 -673.7329194 ]],[[ 0.98954078  0.06895064 -0.12670771]],[[-0.07021415  0.99751663 -0.00552736]],[[0.12601194 0.01436623 0.99192469]]
700,[78.04269038],[674.72073063],[[  78.04269038   40.65331622 -674.72073063]],[[ 0.98963468  0.06927713 -0.12579294]],[[-0.07041797  0.99750678 -0.00463986]],[[0.12515788 0.01344986 0.99204566]]
701,[78.19134917],[675.70800212],[[  78.19134917   40.70984556 -675.70800212]],[[ 0.98968753  0.06950493 -0.12525034]],[[-0.07057898  0.99749755 -0.00415281]],[[0.12464827 0.01295003 0.99211647]]
702,[78.31484287],[676.69779234],[[  78.31484287   40.78101163 -676.69779234]],[[ 0.98977916  0.07026297 -0.12409806]],[[-0.07135546  0.99744136 -0.00437527]],[[0.12347312 0.01318563 0.99226031]]
703,[78.44883284],[677.68723122],[[  78.44883284   40.83630528 -677.68723122]],[[ 0.98990296  0.07031193 -0.12307862]],[[-0.07149018  0.99742787 -0.00517769]],[[0.12239799 0.01392432 0.99238341]]
704,[78.59895813],[678.67425032],[[  78.59895813   40.89336382 -678.67425032]],[[ 0.9899609   0.07019539 -0.12267846]],[[-0.07141854  0.99743074 -0.00559623]],[[0.12197044 0.01430157 0.99243069]]
705,[78.75588529],[679.65957517],[[  78.75588529   40.96051133 -679.65957517]],[[ 0.99003683  0.06990545 -0.12223049]],[[-0.07108182  0.99745649 -0.00528493]],[[0.12155015 0.01392064 0.99248767]]
706,[78.90301488],[680.64682115],[[  78.90301488   41.02132456 -680.64682115]],[[ 0.99018267  0.06886407 -0.12163885]],[[-0.06988997  0.99754594 -0.00418262]],[[0.12105231 0.0126429  0.99256561]]
707,[79.02750835],[681.63485382],[[  79.02750835   41.11238941 -681.63485382]],[[ 0.99033765  0.06746235 -0.12116173]],[[-0.06839865  0.99765165 -0.00358069]],[[0.12063564 0.0118334  0.99262632]]
708,[79.17852291],[682.62155256],[[  79.17852291   41.1725575  -682.62155256]],[[ 0.99046736  0.06620177 -0.12079619]],[[-0.06709388  0.99774112 -0.00332849]],[[0.12030298 0.01140145 0.99267174]]
709,[79.33782924],[683.60777133],[[  79.33782924   41.21721188 -683.60777133]],[[ 0.99059593  0.06533116 -0.12021454]],[[-0.06625235  0.99779612 -0.00367791]],[[0.11970932 0.01160782 0.99274112]]
710,[79.52036882],[684.59069949],[[  79.52036882   41.24026686 -684.59069949]],[[ 0.99060395  0.06532682 -0.12015076]],[[-0.06625307  0.9977959  -0.00372636]],[[0.1196425  0.01165171 0.99274866]]
711,[79.60081668],[685.58372471],[[  79.60081668   41.3264587  -685.58372471]],[[ 0.99059726  0.06640329 -0.11961463]],[[-0.06739441  0.99771734 -0.00425539]],[[0.11905902 0.01227674 0.99281127]]
712,[79.68613917],[686.57714735],[[  79.68613917   41.40282321 -686.57714735]],[[ 0.99047817  0.06922495 -0.11899952]],[[-0.0702421   0.9975204  -0.00436958]],[[0.11840197 0.01268675 0.99288469]]
713,[79.80878724],[687.5687617],[[  79.80878724   41.44354691 -687.5687617 ]],[[ 0.99038594  0.07086221 -0.11880331]],[[-0.07182609  0.99740976 -0.00384579]],[[0.11822306 0.012342   0.99291036]]
714,[79.96711308],[688.55569398],[[  79.96711308   41.47350678 -688.55569398]],[[ 0.99037652  0.0714193  -0.11854799]],[[-0.07241933  0.99736567 -0.00414389]],[[0.11793974 0.01268918 0.99293967]]
714,[80.08080951],[689.54706835],[[  80.08080951   41.53869859 -689.54706835]],[[ 0.99038442  0.07210673 -0.11806488]],[[-0.07316945  0.99730852 -0.00468582]],[[0.11740923 0.01327951 0.99299482]]
715,[80.19148162],[690.53774182],[[  80.19148162   41.6181828  -690.53774182]],[[ 0.99035988  0.07218617 -0.11822206]],[[-0.07351127  0.99727065 -0.00688087]],[[0.11740269 0.01550519 0.99296333]]
716,[80.26153149],[691.532845],[[  80.26153149   41.68791564 -691.532845  ]],[[ 0.99040175  0.072287   -0.11780895]],[[-0.07379654  0.99723713 -0.0084964 ]],[[0.11686928 0.01710874 0.99299992]]
717,[80.40335609],[692.51864534],[[  80.40335609   41.77782361 -692.51864534]],[[ 0.99061028  0.07035623 -0.11722313]],[[-0.07196267  0.99736187 -0.00952325]],[[0.11624386 0.01786952 0.99305993]]
718,[80.55395117],[693.5036726],[[  80.55395117   41.86174271 -693.5036726 ]],[[ 0.99100583  0.065026   -0.11695747]],[[-0.0666128   0.9977317  -0.00970586]],[[0.11606104 0.01740943 0.99308949]]
719,[80.68402954],[694.49327273],[[  80.68402954   41.92315271 -694.49327273]],[[ 0.99135626  0.06058993 -0.1163685 ]],[[-0.06207933  0.99802869 -0.00921424]],[[0.11558081 0.01635867 0.99316336]]
720,[80.85357328],[695.47628517],[[  80.85357328   41.99344807 -695.47628517]],[[ 0.99146926  0.05863463 -0.11640743]],[[-0.06003171  0.99816004 -0.00852911]],[[0.11569314 0.01544449 0.99316492]]
721,[80.99273077],[696.46339622],[[  80.99273077   42.07248581 -696.46339622]],[[ 0.99157555  0.05825116 -0.11569238]],[[-0.05956041  0.99819353 -0.00788916]],[[0.11502383 0.01471338 0.99325375]]
722,[81.10338578],[697.45355285],[[  81.10338578   42.15819052 -697.45355285]],[[ 0.99174367  0.05726846 -0.11473801]],[[-0.05856883  0.99825139 -0.00799172]],[[0.1140797  0.01464581 0.99336363]]
723,[81.24600073],[698.43923649],[[  81.24600073   42.24812787 -698.43923649]],[[ 0.99193068  0.05570144 -0.11388973]],[[-0.05696594  0.99834506 -0.00787614]],[[0.11326254 0.01430043 0.99346217]]
724,[81.39300244],[699.4262213],[[  81.39300244   42.31333122 -699.4262213 ]],[[ 0.99198092  0.05589782 -0.11335465]],[[-0.05695202  0.99835841 -0.00608058]],[[0.11282868 0.0124876  0.99353598]]
725,[81.4936499],[700.41981239],[[  81.4936499    42.36477835 -700.41981239]],[[ 0.99192538  0.05898018 -0.11227362]],[[-0.05977948  0.99820452 -0.00376313]],[[0.11185008 0.0104444  0.9936702 ]]
726,[81.58719613],[701.41404085],[[  81.58719613   42.41730319 -701.41404085]],[[ 0.99180909  0.06196713 -0.11169062]],[[-0.06264616  0.99803248 -0.00257704]],[[0.11131117 0.00955292 0.99373968]]
727,[81.70504507],[702.40634888],[[  81.70504507   42.45520283 -702.40634888]],[[ 0.99171823  0.06357116 -0.11159589]],[[-0.06422186  0.99793313 -0.00224224]],[[0.1112227  0.00939057 0.99375113]]
728,[81.83123849],[703.39760189],[[  81.83123849   42.4938382  -703.39760189]],[[ 0.99173442  0.0629948  -0.11177879]],[[-0.0636649   0.99796837 -0.00243212]],[[0.11139848 0.0095284  0.99373013]]
729,[81.94799878],[704.38727588],[[  81.94799878   42.57697908 -704.38727588]],[[ 0.99182126  0.06157472 -0.11179957]],[[-0.06233846  0.99804947 -0.00334526]],[[0.11137552 0.01028731 0.99372514]]
730,[82.07435662],[705.37795841],[[  82.07435662   42.62779058 -705.37795841]],[[ 0.99192873  0.06036812 -0.1115037 ]],[[-0.06120805  0.99811652 -0.00412198]],[[0.11104485 0.01091363 0.99375546]]
731,[82.20502467],[706.36769189],[[  82.20502467   42.68569992 -706.36769189]],[[ 0.99205683  0.0587198  -0.111244  ]],[[-0.05961844  0.99820987 -0.00476606]],[[0.11076499 0.01136039 0.99378169]]
732,[82.32019798],[707.3575614],[[  82.32019798   42.76872669 -707.3575614 ]],[[ 0.99217391  0.05726392 -0.11095845]],[[-0.05820657  0.99829064 -0.00527228]],[[0.11046687 0.01168954 0.99381105]]
733,[82.48163718],[708.34299711],[[  82.48163718   42.82214795 -708.34299711]],[[ 0.99213697  0.0574284  -0.11120343]],[[-0.05841725  0.99827626 -0.00565188]],[[0.11068716 0.01210364 0.99378159]]
734,[82.58186885],[709.33207309],[[  82.58186885   42.93023264 -709.33207309]],[[ 0.99199806  0.05884698 -0.11169997]],[[-0.0598857   0.99818743 -0.00596413]],[[0.11114654 0.01260564 0.99372407]]
735,[82.72594637],[710.32019918],[[  82.72594637   42.98360382 -710.32019918]],[[ 0.99182917  0.06098097 -0.11205453]],[[-0.06190755  0.99807033 -0.00480496]],[[0.11154529 0.01170272 0.99369044]]
736,[82.82316321],[711.31342772],[[  82.82316321   43.04721146 -711.31342772]],[[ 0.99176592  0.06385662 -0.11100763]],[[-0.06464414  0.99790223 -0.00350605]],[[0.11055088 0.01065318 0.99381336]]
737,[82.90636691],[712.30552679],[[  82.90636691   43.14110804 -712.30552679]],[[ 0.99169     0.06637904 -0.11020331]],[[-0.06713535  0.99773887 -0.00316246]],[[0.1097442  0.01053472 0.99390403]]
738,[83.00332727],[713.29898249],[[  83.00332727   43.20147739 -713.29898249]],[[ 0.99158457  0.0684498  -0.10988478]],[[-0.0691486   0.9976031  -0.00255685]],[[0.10944638 0.01013372 0.99394104]]
739,[83.13080707],[714.28997043],[[  83.13080707   43.2426088  -714.28997043]],[[ 0.99142267  0.06990895 -0.11042566]],[[-0.07056255  0.99750532 -0.00201735]],[[0.11000915 0.00979197 0.99388233]]
740,[83.25040198],[715.28087771],[[  83.25040198   43.30425125 -715.28087771]],[[ 0.99135965  0.070235   -0.11078395]],[[-0.07092705  0.99747883 -0.0023135 ]],[[0.11034216 0.01015109 0.99384181]]
741,[83.36875639],[716.27197436],[[  83.36875639   43.36524016 -716.27197436]],[[ 0.99139432  0.06847082 -0.11157526]],[[-0.069211    0.9975982  -0.00276964]],[[0.11111764 0.01046804 0.99375212]]
742,[83.48554724],[717.26352556],[[  83.48554724   43.42168579 -717.26352556]],[[ 0.99138943  0.06741185 -0.11226141]],[[-0.06816286  0.99767011 -0.00286077]],[[0.11180701 0.0104882  0.99367458]]
743,[83.59374522],[718.25684721],[[  83.59374522   43.46175171 -718.25684721]],[[ 0.99130701  0.06722837 -0.11309624]],[[-0.06795999  0.99768461 -0.00262173]],[[0.11265812 0.01028496 0.99358057]]
744,[83.68968344],[719.25037626],[[  83.68968344   43.52254538 -719.25037626]],[[ 0.99109897  0.06833479 -0.11425052]],[[-0.06906709  0.99760899 -0.00245883]],[[0.11380932 0.0103279  0.99344892]]
745,[83.79818205],[720.24296625],[[  83.79818205   43.57725516 -720.24296625]],[[ 0.99071148  0.06985857 -0.11666423]],[[-0.07060854  0.99750145 -0.0023029 ]],[[0.11621186 0.010519   0.99316874]]
746,[83.88422014],[721.23657479],[[  83.88422014   43.65032701 -721.23657479]],[[ 0.99013027  0.07364184 -0.11924309]],[[-0.07441333  0.99722544 -0.00202424]],[[0.11876317 0.01087754 0.99286302]]
747,[83.87028532],[722.23415065],[[  83.87028532   43.71850485 -722.23415065]],[[ 0.9894212   0.07815108 -0.12222145]],[[-0.07903484  0.99686899 -0.00239209]],[[0.12165183 0.01202654 0.99249996]]
748,[83.96841043],[723.22667266],[[  83.96841043   43.79111    -723.22667266]],[[ 0.9885766   0.08225764 -0.12629324]],[[-0.08342696  0.99650592 -0.0039885 ]],[[0.12552387 0.0144792  0.99198493]]
749,[84.0460944],[724.22288681],[[  84.0460944    43.83012977 -724.22288681]],[[ 0.98771706  0.0852178  -0.13096918]],[[-0.0866515   0.99622472 -0.00527675]],[[0.13002506 0.01656062 0.99137239]]
750,[84.19151646],[725.21145858],[[  84.19151646   43.86985725 -725.21145858]],[[ 0.98672997  0.08665571 -0.13731257]],[[-0.08834362  0.99607055 -0.00623465]],[[0.13623274 0.01828261 0.99050814]]
751,[84.32369626],[726.201491],[[  84.32369626   43.9184812  -726.201491  ]],[[ 0.98573624  0.0878916  -0.14352394]],[[-0.08980745  0.99593516 -0.00691269]],[[0.14233297 0.01970361 0.9896227 ]]
752,[84.45044043],[727.19282407],[[  84.45044043   43.95304483 -727.19282407]],[[ 0.98472585  0.08768658 -0.15041961]],[[-0.08990369  0.99591842 -0.00798976]],[[0.14910507 0.02139101 0.98858995]]
753,[84.58884827],[728.18231488],[[  84.58884827   43.99489207 -728.18231488]],[[ 0.98349442  0.08690917 -0.15869942]],[[-0.08955025  0.99593649 -0.00955364]],[[0.15722424 0.02360753 0.98728071]]
754,[84.77208718],[729.16349115],[[  84.77208718   44.05585618 -729.16349115]],[[ 0.98214105  0.08568706 -0.16750127]],[[-0.08889353  0.99597212 -0.01172569]],[[0.16582185 0.02640607 0.98580212]]
755,[84.92119696],[730.15203629],[[  84.92119696   44.07919643 -730.15203629]],[[ 0.98050853  0.08649046 -0.17641546]],[[-0.090006    0.99586883 -0.01200861]],[[0.17464803 0.027653   0.98424253]]
756,[85.09000084],[731.1337631],[[  85.09000084   44.16704688 -731.1337631 ]],[[ 0.97842602  0.08782362 -0.18700143]],[[-0.09169238  0.99571359 -0.01212314]],[[0.18513517 0.02900821 0.98228483]]
757,[85.21503219],[732.12176295],[[  85.21503219   44.25773006 -732.12176295]],[[ 0.97604667  0.09062345 -0.19778846]],[[-0.09462951  0.99545314 -0.01087737]],[[0.1959034  0.02933345 0.98018437]]
758,[85.36017382],[733.10706071],[[  85.36017382   44.34785346 -733.10706071]],[[ 0.97338033  0.09283909 -0.209551  ]],[[-0.09700485  0.99523697 -0.00966699]],[[0.20765543 0.02973712 0.97774992]]
759,[85.50471644],[734.09250844],[[  85.50471644   44.43729721 -734.09250844]],[[ 0.97045391  0.09503274 -0.22178363]],[[-0.09933584  0.99501933 -0.00830289]],[[0.21988995 0.03008864 0.97506055]]
760,[85.62039782],[735.0830404],[[  85.62039782   44.51121776 -735.0830404 ]],[[ 0.96743829  0.09391454 -0.23503873]],[[-0.09856543  0.99509768 -0.00809156]],[[0.23312658 0.03099478 0.97195232]]
761,[85.76743813],[736.07012924],[[  85.76743813   44.5747375  -736.07012924]],[[ 0.96393787  0.09621479 -0.24812595]],[[-0.10097253  0.99486805 -0.00648956]],[[0.24622818 0.03130944 0.96870604]]
762,[85.9507421],[737.0500289],[[  85.9507421    44.65345399 -737.0500289 ]],[[ 0.96029141  0.09621748 -0.2618828 ]],[[-0.10154762  0.99480701 -0.00686372]],[[0.25986243 0.03318475 0.96507527]]
763,[86.08308863],[738.04005609],[[  86.08308863   44.70172978 -738.04005609]],[[ 0.95630897  0.09744909 -0.27563892]],[[-0.10289816  0.99467757 -0.00534036]],[[0.27365144 0.03346977 0.96124641]]
764,[86.32208928],[739.00778601],[[  86.32208928   44.78158885 -739.00778601]],[[ 0.9516922   0.09782203 -0.29105465]],[[-0.10316686  0.99465944 -0.00303549]],[[0.28920332 0.03291605 0.95670161]]
765,[86.52624492],[739.98391932],[[  86.52624492   44.85564444 -739.98391932]],[[ 0.94675922  0.09845943 -0.30651706]],[[-0.10304176  0.99467627  0.00123818]],[[0.30500715 0.0304118  0.95186435]]
766,[86.75543615],[740.95458986],[[  86.75543615   44.92823965 -740.95458986]],[[ 0.94126134  0.10120747 -0.32215545]],[[-0.10494127  0.99446149  0.00580393]],[[0.32095859 0.02834439 0.94666898]]
767,[86.9841203],[741.92453411],[[  86.9841203    45.01137628 -741.92453411]],[[ 0.93516986  0.10562872 -0.3380827 ]],[[-0.10857277  0.99403568  0.01024817]],[[0.33714876 0.0271228  0.9410606 ]]
768,[87.26871726],[742.87921684],[[  87.26871726   45.09847071 -742.87921684]],[[ 0.9286152   0.10790563 -0.35500731]],[[-0.11055466  0.99378659  0.01287982]],[[0.3541913  0.02728732 0.93477479]]
769,[87.51843213],[743.84547589],[[  87.51843213   45.16160475 -743.84547589]],[[ 0.92169534  0.10772839 -0.37265573]],[[-0.11003022  0.99381271  0.01515473]],[[0.3719826  0.02703535 0.92784591]]
770,[87.7679752],[744.81156607],[[  87.7679752    45.22792221 -744.81156607]],[[ 0.91439346  0.10622144 -0.39064255]],[[-0.10817598  0.99398525  0.01706709]],[[0.39010583 0.02665211 0.92038421]]
771,[88.07750818],[745.76204176],[[  88.07750818   45.25594519 -745.76204176]],[[ 0.90648559  0.10378758 -0.40928231]],[[-0.10566989  0.99423683  0.01808335]],[[0.40880038 0.02685652 0.91222857]]
772,[88.43977756],[746.69240103],[[  88.43977756   45.31244748 -746.69240103]],[[ 0.89800344  0.09950979 -0.42858793]],[[-0.10191307  0.9946411   0.01740188]],[[0.42802283 0.02805177 0.90333247]]
773,[88.75400928],[747.63963597],[[  88.75400928   45.37572763 -747.63963597]],[[ 0.88906945  0.09896444 -0.44694692]],[[-0.10175049  0.99465005  0.01783597]],[[0.4463209  0.02961965 0.89438264]]
774,[89.12078525],[748.56515722],[[  89.12078525   45.46999212 -748.56515722]],[[ 0.87897122  0.10070673 -0.46611988]],[[-0.10411976  0.99439268  0.01850116]],[[0.46536939 0.03227031 0.88452809]]
775,[89.4528348],[749.5078517],[[  89.4528348    45.43727821 -749.5078517 ]],[[ 0.8688055   0.10344297 -0.48422778]],[[-0.1065167   0.99408387  0.02124762]],[[0.48356094 0.0331183  0.87468393]]
776,[89.8133609],[750.43923779],[[  89.8133609    45.48768525 -750.43923779]],[[ 0.85750853  0.10858727 -0.50287963]],[[-0.11213231  0.99342003  0.02330251]],[[0.50210104 0.03640696 0.86404228]]
777,[90.1795857],[751.36818039],[[  90.1795857    45.5419533  -751.36818039]],[[ 0.84568114  0.11384374 -0.52140484]],[[-0.11806052  0.99268514  0.02525759]],[[0.52046625 0.04019747 0.85293554]]
778,[90.62038671],[752.26516429],[[  90.62038671   45.50857139 -752.26516429]],[[ 0.83282775  0.11672032 -0.54108622]],[[-0.12164034  0.99221214  0.02680879]],[[0.54000145 0.04349081 0.84053969]]
779,[90.97489404],[753.18867954],[[  90.97489404   45.65500948 -753.18867954]],[[ 0.82108238  0.11878456 -0.55831348]],[[-0.12566557  0.99172701  0.02618613]],[[0.55680506 0.04865981 0.8292167 ]]
780,[91.41955185],[754.08363178],[[  91.41955185   45.69161427 -754.08363178]],[[ 0.8078784   0.11757883 -0.57750126]],[[-0.12598831  0.99169977  0.02566169]],[[0.57572513 0.05202688 0.81598637]]
781,[91.88715128],[754.96643472],[[  91.88715128   45.73644424 -754.96643472]],[[ 0.79389413  0.11619076 -0.59685159]],[[-0.12652553  0.9916545   0.02475189]],[[0.5947465  0.05586659 0.80196977]]
782,[92.45648819],[755.78785958],[[  92.45648819   45.76986064 -755.78785958]],[[ 0.77826673  0.11306832 -0.61767018]],[[-0.12618148  0.99175069  0.02255692]],[[0.61512529 0.06038324 0.78611369]]
783,[92.97083336],[756.64440419],[[  92.97083336   45.81205497 -756.64440419]],[[ 0.76303664  0.10977989 -0.63696425]],[[-0.12607041  0.99182137  0.01991587]],[[0.63394111 0.06510581 0.77063603]]
784,[93.49806109],[757.49309063],[[  93.49806109   45.85403412 -757.49309063]],[[ 0.74758232  0.10796237 -0.65533563]],[[-0.12703444  0.99172644  0.01846448]],[[0.65190714 0.06944648 0.75511208]]
785,[94.04730457],[758.32825879],[[  94.04730457   45.88276947 -758.32825879]],[[ 0.73184525  0.10543421 -0.67326529]],[[-0.12696141  0.99175675  0.01730222]],[[0.66953963 0.07281617 0.73919854]]
786,[94.61353195],[759.15031528],[[  94.61353195   45.94284999 -759.15031528]],[[ 0.71594123  0.10216906 -0.69064436]],[[-0.12694705  0.99179422  0.01512218]],[[0.6865221  0.07684868 0.72303642]]
787,[95.17207307],[759.97784639],[[  95.17207307   45.99963081 -759.97784639]],[[ 0.69911318  0.10085797 -0.70786187]],[[-0.12882833  0.99156745  0.01404497]],[[0.70330933 0.08137365 0.70621123]]
788,[95.76532369],[760.78077018],[[  95.76532369   46.05765734 -760.78077018]],[[ 0.68150708  0.09877489 -0.7251149 ]],[[-0.13129265  0.99127539  0.01163435]],[[0.71993773 0.08727337 0.6885296 ]]
789,[96.37797928],[761.56957663],[[  96.37797928   46.10702836 -761.56957663]],[[ 0.66339264  0.09785936 -0.74184482]],[[-0.1349482   0.99080196  0.01002312]],[[0.73600216 0.09346136 0.67049667]]
790,[97.03367577],[762.32243908],[[  97.03367577   46.16412681 -762.32243908]],[[ 0.64479097  0.09646285 -0.75824766]],[[-0.13747582  0.99046333  0.00909959]],[[0.75189427 0.0983734  0.65190311]]
791,[97.6812611],[763.08171384],[[  97.6812611    46.22843129 -763.08171384]],[[ 0.62673343  0.09737222 -0.77312602]],[[-0.13981855  0.99011201  0.01135707]],[[0.76658723 0.10097951 0.63415074]]
792,[98.34695759],[763.82168044],[[  98.34695759   46.32485529 -763.82168044]],[[ 0.60787932  0.09881974 -0.78785619]],[[-0.14192882  0.98976863  0.01463856]],[[0.78124192 0.10292102 0.61568524]]
793,[99.01931649],[764.55821682],[[  99.01931649   46.39866362 -764.55821682]],[[ 0.56738624  0.10761026 -0.81639015]],[[-0.15090407  0.9882225   0.02538245]],[[0.80950653 0.10879494 0.57694266]]
794,[99.74492635],[765.2424013],[[  99.74492635   46.47202507 -765.2424013 ]],[[ 0.54649219  0.10710526 -0.83058699]],[[-0.15280924  0.98789096  0.0268476 ]],[[0.8234049  0.11224937 0.55624136]]
795,[100.50010736],[765.8964339],[[ 100.50010736   46.51610447 -765.8964339 ]],[[ 0.52608435  0.10599946 -0.84380055]],[[-0.15271634  0.98784798  0.02888085]],[[0.83660801 0.11366837 0.53587921]]
796,[101.26762334],[766.53578935],[[ 101.26762334   46.56240572 -766.53578935]],[[ 0.50659305  0.1022097  -0.85610551]],[[-0.14936039  0.98833925  0.02961425]],[[0.84914954 0.11286589 0.51595187]]
797,[102.07243094],[767.1267982],[[ 102.07243094   46.61711633 -767.1267982 ]],[[ 0.4868883   0.0942189  -0.86836776]],[[-0.14438492  0.98917016  0.02637039]],[[0.86144807 0.11253978 0.49521916]]
798,[102.89493732],[767.6905663],[[ 102.89493732   46.69227466 -767.6905663 ]],[[ 0.46584488  0.08845172 -0.88043446]],[[-0.14301356  0.98943615  0.02373282]],[[0.87323288 0.11485825 0.47357355]]
799,[103.72077121],[768.25229211],[[ 103.72077121   46.74189813 -768.25229211]],[[ 0.44511697  0.08528914 -0.8914015 ]],[[-0.14493723  0.98919016  0.02227184]],[[0.88366514 0.11928369 0.45266689]]
800,[104.55645081],[768.80086748],[[ 104.55645081   46.7684434  -768.80086748]],[[ 0.42483489  0.08262949 -0.90149192]],[[-0.14827477  0.9887285   0.02074986]],[[0.8930453  0.12485325 0.43229822]]
801,[105.36560154],[769.38742335],[[ 105.36560154   46.80347615 -769.38742335]],[[ 0.4063492   0.08169301 -0.91005855]],[[-0.15233532  0.98811248  0.02068059]],[[0.90092967 0.13023052 0.41396344]]
802,[106.22035387],[769.90067325],[[ 106.22035387   46.8807612  -769.90067325]],[[ 0.38709482  0.07993131 -0.91856876]],[[-0.15606878  0.98754036  0.02016395]],[[0.90873546 0.13555455 0.39474654]]
803,[107.08001834],[770.40579639],[[ 107.08001834   46.95709991 -770.40579639]],[[ 0.36751765  0.08015706 -0.92655578]],[[-0.15907547  0.98701477  0.02229025]],[[0.91631096 0.13920025 0.37549636]]
804,[107.94273551],[770.90817139],[[ 107.94273551   47.01487906 -770.90817139]],[[ 0.3483347   0.08150922 -0.93381967]],[[-0.160201    0.98673214  0.02636934]],[[0.92357922 0.14041349 0.3567709 ]]
805,[108.81502884],[771.3893655],[[ 108.81502884   47.10180757 -771.3893655 ]],[[ 0.32938827  0.07987103 -0.94081028]],[[-0.15904671  0.98687116  0.02809737]],[[0.93070269 0.14037784 0.33776701]]
806,[109.71585193],[771.81967308],[[ 109.71585193   47.15971376 -771.81967308]],[[ 0.30988036  0.07775824 -0.94759053]],[[-0.15748811  0.98708025  0.02949708]],[[0.93764153 0.14009368 0.31812278]]
807,[110.62552968],[772.22878321],[[ 110.62552968   47.23123498 -772.22878321]],[[ 0.29079972  0.07352759 -0.95395451]],[[-0.15507031  0.98748236  0.02884078]],[[0.94413384 0.13954314 0.29856154]]
808,[111.5561358],[772.5875057],[[ 111.5561358    47.30397017 -772.5875057 ]],[[ 0.27111798  0.06726091 -0.96019321]],[[-0.15280978  0.98791208  0.02605558]],[[0.95033899 0.13966279 0.27811885]]
809,[112.48330504],[772.95873701],[[ 112.48330504   47.35441318 -772.95873701]],[[ 0.25340637  0.06105253 -0.9654314 ]],[[-0.1502728   0.98837561  0.0230599 ]],[[0.95561671 0.13923456 0.25963521]]
810,[113.42718588],[773.28302316],[[ 113.42718588   47.41708253 -773.28302316]],[[ 0.23581849  0.05522646 -0.97022661]],[[-0.14777928  0.98881066  0.02036578]],[[0.96049514 0.13857677 0.24134116]]
811,[114.36853523],[773.61633922],[[ 114.36853523   47.4696353  -773.61633922]],[[ 0.21846722  0.05342553 -0.97438071]],[[-0.14548584  0.98912421  0.02161434]],[[0.96493831 0.13703658 0.22386387]]
812,[115.30691523],[773.95973096],[[ 115.30691523   47.50868731 -773.95973096]],[[ 0.20109261  0.05224941 -0.97817777]],[[-0.14292535  0.98945518  0.02346937]],[[0.96908931 0.13508689 0.20643989]]
813,[116.25265496],[774.28371238],[[ 116.25265496   47.53343387 -774.28371238]],[[ 0.1834928   0.05102076 -0.98169612]],[[-0.14076367  0.98972431  0.02512729]],[[0.97289053 0.13357648 0.18878915]]
814,[117.21603386],[774.55062682],[[ 117.21603386   47.55908094 -774.55062682]],[[ 0.16593919  0.04836124 -0.98494942]],[[-0.13966254  0.98988165  0.02507379]],[[0.97619596 0.13339982 0.17101441]]
